"B02001_001" "B02001_002" "B02001_003" "B02001_004" "B02001_005" "B02001_006" "B02001_007" "B02001_008" "B02001_009" "B02001_010"
"ZCTA5 02066" 17643 16958 95 0 136 0 150 304 37 267
"ZCTA5 02067" 17341 14167 989 0 1675 0 73 437 41 396
"ZCTA5 02071" 1831 1419 196 0 13 9 170 24 11 13
"ZCTA5 02072" 27008 22901 2780 18 635 0 350 324 52 272
"ZCTA5 02081" 18561 17655 482 0 327 0 38 59 4 55
"ZCTA5 02090" 14508 13434 70 0 627 8 33 336 0 336
"ZCTA5 02093" 10879 10664 126 0 80 0 0 9 0 9
"ZCTA5 02108" 3923 3621 106 6 113 0 49 28 14 14
"ZCTA5 02109" 4042 3615 124 0 153 0 61 89 0 89
"ZCTA5 02110" 1586 1458 1 0 33 0 60 34 0 34
"ZCTA5 02111" 6995 3031 252 73 3282 0 256 101 1 100
"ZCTA5 02113" 6768 6365 138 0 193 0 20 52 0 52
"ZCTA5 02114" 11882 9498 745 76 1308 20 115 120 54 66
"ZCTA5 02115" 29413 20502 2684 36 4187 11 1303 690 157 533
"ZCTA5 02116" 20689 15301 1453 39 3146 19 510 221 52 169
"ZCTA5 02118" 27113 13453 5312 70 4487 0 3320 471 71 400
"ZCTA5 02119" 24166 3364 14814 64 654 0 4085 1185 471 714
"ZCTA5 02120" 12691 5904 3453 46 1493 0 1212 583 201 382
"ZCTA5 02121" 24972 1897 17734 220 201 25 4374 521 131 390
"ZCTA5 02122" 24761 8796 7441 42 4296 5 3545 636 142 494
"ZCTA5 02124" 48384 10280 29284 274 2999 0 4354 1193 352 841
"ZCTA5 02125" 31503 11121 9378 102 4108 57 5839 898 427 471
"ZCTA5 02126" 26719 1852 23197 73 154 89 629 725 85 640
"ZCTA5 02127" 31954 26179 1981 50 1684 0 1797 263 64 199
"ZCTA5 02128" 41128 25865 1895 91 1814 50 3390 8023 308 7715
"ZCTA5 02129" 16685 13248 1497 0 1253 0 255 432 151 281
"ZCTA5 02130" 35323 22984 5513 130 2081 0 3169 1446 459 987
"ZCTA5 02131" 30914 17046 7450 348 1295 0 3333 1442 436 1006
"ZCTA5 02132" 26813 21780 1520 0 1401 0 1328 784 72 712
"ZCTA5 02134" 20183 13588 1119 8 3712 22 1371 363 104 259
"ZCTA5 02135" 40493 31037 1505 101 5817 0 1437 596 106 490
"ZCTA5 02136" 29082 11023 13697 2 384 0 2660 1316 511 805
"ZCTA5 02138" 34301 25905 2189 92 4202 18 539 1356 275 1081
"ZCTA5 02139" 35994 23226 5506 136 4396 70 1110 1550 96 1454
"ZCTA5 02140" 18398 12002 3117 50 2440 0 178 611 92 519
"ZCTA5 02141" 12716 7982 1221 46 2422 0 721 324 51 273
"ZCTA5 02142" 2902 1851 60 0 790 0 144 57 0 57
"ZCTA5 02143" 24652 19218 789 29 3130 0 1056 430 25 405
"ZCTA5 02144" 24338 19881 1240 18 1848 0 926 425 24 401
"ZCTA5 02145" 24061 16420 2444 164 2247 0 2096 690 335 355
"ZCTA5 02148" 58826 34649 8694 86 11801 0 1487 2109 554 1555
"ZCTA5 02149" 41074 29579 5622 31 1365 0 2379 2098 592 1506
"ZCTA5 02150" 34872 17084 2696 10 1202 0 2992 10888 222 10666
