"B03002_001" "B03002_002" "B03002_003" "B03002_004" "B03002_005" "B03002_006" "B03002_007" "B03002_008" "B03002_009" "B03002_010" "B03002_011" "B03002_012" "B03002_013" "B03002_014" "B03002_015" "B03002_016" "B03002_017" "B03002_018" "B03002_019" "B03002_020" "B03002_021"
"ZCTA5 01603" 18858 14655 11494 1135 56 1823 0 51 96 34 62 4203 3438 210 19 0 0 479 57 53 4
"ZCTA5 01604" 35564 30456 24233 2997 0 1965 76 246 939 96 843 5108 3306 262 14 0 0 1296 230 150 80
"ZCTA5 01605" 25895 18788 12488 4284 33 1334 0 214 435 79 356 7107 5303 260 31 27 0 1234 252 158 94
"ZCTA5 01606" 20283 18880 16313 1750 0 737 0 23 57 16 41 1403 1261 41 12 0 0 89 0 0 0
"ZCTA5 01607" 8425 6554 5055 964 37 365 0 0 133 30 103 1871 1465 0 52 17 0 210 127 127 0
"ZCTA5 01608" 3961 1741 822 345 0 224 0 0 350 28 322 2220 1760 194 64 0 0 62 140 5 135
"ZCTA5 01609" 21346 18370 14764 2028 67 924 42 40 505 9 496 2976 1938 105 38 0 0 546 349 116 233
"ZCTA5 01610" 24114 16347 11656 2267 0 1882 0 137 405 89 316 7767 4801 561 16 0 26 1824 539 200 339
"ZCTA5 01611" 2362 2213 2113 43 8 10 0 0 39 0 39 149 149 0 0 0 0 0 0 0 0
"ZCTA5 01612" 4767 4724 4377 212 0 107 0 0 28 0 28 43 15 0 0 0 0 28 0 0 0
"ZCTA5 01701" 30895 28961 24342 1715 76 2113 0 230 485 63 422 1934 1172 105 20 0 0 636 1 1 0
"ZCTA5 01702" 36996 29689 20973 2648 138 2778 6 2388 758 237 521 7307 2746 773 8 9 0 3141 630 164 466
"ZCTA5 01718" 563 563 238 0 0 325 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ZCTA5 01719" 4957 4909 4152 21 10 655 0 0 71 0 71 48 33 0 0 0 0 0 15 15 0
"ZCTA5 01720" 20897 20478 16015 222 73 3540 0 126 502 22 480 419 336 13 0 6 0 43 21 18 3
"ZCTA5 01721" 16305 16070 14741 409 0 680 0 109 131 12 119 235 166 0 0 0 0 51 18 18 0
"ZCTA5 01730" 13297 13103 11338 272 0 1100 0 69 324 13 311 194 130 11 0 0 0 53 0 0 0
"ZCTA5 01731" 1883 1578 1370 52 0 32 0 0 124 0 124 305 137 134 0 0 0 34 0 0 0
"ZCTA5 01740" 4827 4755 4555 2 0 98 0 0 100 0 100 72 65 0 0 0 0 7 0 0 0
"ZCTA5 01741" 4814 4744 4232 19 0 365 0 11 117 0 117 70 45 9 0 8 0 0 8 0 8
"ZCTA5 01742" 17719 16836 15260 505 15 728 0 5 323 24 299 883 663 23 0 0 0 191 6 0 6
"ZCTA5 01745" 378 378 322 0 0 42 0 0 14 0 14 0 0 0 0 0 0 0 0 0 0
