"B19013_001" "B19013A_001" "B19013B_001" "B19013C_001" "B19013D_001" "B19013E_001" "B19013F_001" "B19013G_001" "B19013H_001" "B19013I_001"
"ZCTA5 02048" 98182 97736 140268 NA 111356 NA 29355 59231 97797 42250
"ZCTA5 02050" 93231 93297 250001 NA 74609 NA 155563 83603 93743 71929
"ZCTA5 02052" 128446 130679 22411 NA 82083 NA NA 250001 131125 128897
"ZCTA5 02053" 106058 105613 NA NA 113487 NA NA 122986 105962 98625
"ZCTA5 02054" 90360 88398 NA NA 136399 NA NA NA 86823 93516
"ZCTA5 02056" 118809 118974 150208 NA NA NA NA NA 118844 NA
"ZCTA5 02061" 109167 108125 NA NA 193250 NA NA NA 108125 NA
"ZCTA5 02062" 73838 76738 29728 NA 102639 NA 43990 151131 76863 36172
"ZCTA5 02066" 91573 90887 NA NA 108059 NA NA 62386 90444 104464
"ZCTA5 02067" 121672 119229 139643 NA 165893 NA NA 138894 119202 49659
"ZCTA5 02071" 127614 127614 NA NA NA NA NA NA 127614 NA
"ZCTA5 02072" 68474 69030 51875 NA 74236 NA 45577 92750 68872 71125
"ZCTA5 02081" 91653 92327 43500 NA 160714 NA NA 9861 92089 108603
"ZCTA5 02090" 120078 118229 103269 NA 229583 NA NA 150089 118170 NA
"ZCTA5 02093" 100938 101250 250001 NA 74199 NA NA NA 100969 117955
"ZCTA5 02108" 92863 97697 12426 NA 60077 NA NA 2499 97697 2499
"ZCTA5 02109" 127131 131818 148795 NA 19583 NA 39464 NA 130057 81000
"ZCTA5 02110" 121780 135903 NA NA NA NA NA 2499 148661 82750
"ZCTA5 02111" 31984 89792 35379 2499 17818 NA 40508 NA 95909 33750
"ZCTA5 02113" 57566 57459 98264 NA 56875 NA 140227 31731 59211 14569
"ZCTA5 02114" 81194 86125 39471 NA 69459 NA NA 118750 86375 48958
"ZCTA5 02115" 26552 27637 17270 NA 17711 NA 38333 39231 29146 26403
"ZCTA5 02116" 85419 106989 28531 NA 34128 NA 33832 32708 113750 50333
"ZCTA5 02118" 47920 86750 18750 32083 38682 NA 15959 38776 95495 17115
"ZCTA5 02119" 29955 30238 30681 69600 55341 NA 21100 41026 52875 20898
"ZCTA5 02120" 32648 48510 19402 8333 28885 NA 27500 26250 51353 15068
